Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score
Midnight Club II,PS2,2003.0,Racing,Take-Two Interactive,1250000,290000,0,40
SNK Arcade Classics Vol. 1,PSP,2008.0,Misc,Ignition Entertainment,130000,0,10000,46
Veggy World,DS,2011.0,Shooter,Jack of All Games,20000,0,0,86
Go! Go! Hypergrind,GC,2003.0,Sports,Atlus,20000,10000,0,56
Rugrats Studio Tour,PS,1999.0,Adventure,THQ,570000,670000,0,74
Warriors Orochi,PSP,2008.0,Action,Tecmo Koei,20000,0,180000,50
Street Fighter X Tekken,X360,2012.0,Fighting,Capcom,310000,100000,30000,42
Super R.C. Pro-Am,GB,1991.0,Racing,Nintendo,580000,370000,150000,94
Deadpool,X360,2013.0,Action,Activision,260000,130000,0,98
Spider-Man: Web of Shadows,X360,2008.0,Action,Activision,360000,20000,0,84
NASCAR 2000,PS,1999.0,Racing,Electronic Arts,880000,600000,0,87
Crash: Mind Over Mutant,X360,2008.0,Platform,Vivendi Games,220000,200000,0,52
You're in the Movies,X360,2008.0,Misc,Microsoft Game Studios,270000,170000,0,40
Battlefield 1,PS4,2016.0,Shooter,Electronic Arts,1100000,2150000,210000,63
LEGO Marvel Super Heroes,PS3,2013.0,Action,Warner Bros. Interactive Entertainment,770000,760000,10000,42
Puzzle Quest: Challenge of the Warlords,Wii,2007.0,Puzzle,D3Publisher,260000,0,0,67
White Album: Tsuzurareru Fuyu no Omoide,PS3,2010.0,Adventure,Aqua Plus,0,0,50000,42
Pocket Pool,PSP,2007.0,Action,Conspiracy Entertainment,40000,0,0,99
Crash Nitro Kart,PS2,2003.0,Racing,Vivendi Games,740000,1010000,0,53
Lips: Party Classics,X360,2010.0,Misc,Microsoft Game Studios,50000,110000,0,45
Need for Speed Underground,XB,2003.0,Racing,Electronic Arts,1090000,550000,0,67
Puyo Puyo Tetris,WiiU,2014.0,Puzzle,Sega,0,0,20000,92
Midnight Club: Street Racing,GBA,2001.0,Racing,Rebellion,340000,130000,0,70
Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998.0,Sports,Axela,0,0,240000,89
NBA Live 2000,PS,1998.0,Sports,Electronic Arts,1430000,50000,0,70
John Madden Football,SNES,1991.0,Sports,Imagineer,0,0,70000,95
Derby Stallion P,PSP,2006.0,Sports,Enterbrain,0,0,100000,72
Tear Ring Saga Yutona Eiyuu Senki,PS,2001.0,Role-Playing,Enterbrain,0,0,370000,66
World Stadium 5,PS,2001.0,Sports,Namco Bandai Games,0,0,90000,99
Asteroids,2600,1980.0,Shooter,Atari,4000000,260000,0,49
Starry ? Sky: In Autumn,PSP,2010.0,Misc,Asgard,0,0,30000,78
Sonic Rivals 2,PSP,2007.0,Racing,Sega,440000,670000,0,96
Power Pro Kun Pocket 14,DS,2011.0,Sports,Konami Digital Entertainment,0,0,120000,59
Extreme-G: XG2,N64,1998.0,Racing,Acclaim Entertainment,310000,70000,0,60
Jampack Winter 2000,PS,2000.0,Misc,Sony Computer Entertainment,550000,380000,0,41
Blaster Master: Blasting Again,PS,2000.0,Shooter,Sunsoft,140000,100000,0,74
Sonic Chronicles: The Dark Brotherhood,DS,2008.0,Role-Playing,Sega,500000,290000,10000,62
Yakuza 4,PS3,,Action,Sega,150000,130000,630000,82
I Don't Have Many Friends Portable,PSP,2012.0,Adventure,Namco Bandai Games,0,0,70000,90
Tecmo Classic Arcade,XB,2005.0,Misc,Microsoft Game Studios,50000,10000,0,53
Star Fox Adventures,GC,2002.0,Adventure,Nintendo,960000,530000,300000,85
Mahjong Taikai,DS,2004.0,Misc,Tecmo Koei,0,0,40000,41
Dream Day: Wedding Destinations,DS,2009.0,Simulation,THQ,80000,0,0,52
Return Fire,PS,1996.0,Strategy,Time Warner Interactive,50000,30000,0,62
Harry Potter and the Prisoner of Azkaban,GBA,2004.0,Action,Electronic Arts,370000,140000,0,89
Hakuoki: Shinkai - Furi no Shou,PSV,2015.0,Action,Idea Factory,0,0,20000,56
Fullmetal Alchemist: Trading Card Game,DS,2007.0,Misc,Destineer,10000,0,0,77
Breeding Stud 2,PS,1998.0,Sports,Konami Digital Entertainment,0,0,40000,43
Misshitsu no Sacrifice,PSP,2010.0,Adventure,D3Publisher,0,0,20000,80
Just Dance Kids 2,X360,2011.0,Misc,Ubisoft,290000,80000,0,89
Men of War: Vietnam,PC,2011.0,Strategy,Unknown,0,30000,0,81
Armor Ambush,2600,1981.0,Action,Mattel Interactive,150000,10000,0,58
Ken to Mahou to Gakuen Mono. 2,PSP,2009.0,Role-Playing,Acquire,0,0,80000,77
Fight Night 2004,XB,2004.0,Fighting,Electronic Arts,510000,150000,0,54
Madden NFL 07,PSP,,Sports,Unknown,770000,30000,0,63
Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,2010.0,Role-Playing,Namco Bandai Games,0,0,70000,59
Virtua Tennis 3,X360,2007.0,Sports,Sega,30000,10000,0,60
MindJack,PS3,2011.0,Shooter,Square Enix,70000,70000,0,69
Dynasty Warriors 4 Empires,PS2,2004.0,Action,Tecmo Koei,0,0,320000,50
DanceStar Party,PS3,2011.0,Misc,Sony Computer Entertainment,0,340000,0,46
Angry Birds Star Wars,PS3,2013.0,Strategy,Activision,100000,140000,0,41
Pet Shop Monogatari DS 2,DS,2010.0,Simulation,Taito,0,0,10000,50
Scrabble,PS,1999.0,Misc,Ubisoft,140000,100000,0,80
Mind Zero,PSV,2013.0,Role-Playing,GungHo,50000,0,40000,70
S.T.A.L.K.E.R.: Clear Sky,PC,2008.0,Shooter,Deep Silver,0,30000,0,68
Hyperdimension Neptunia Victory,PS3,2012.0,Role-Playing,Compile Heart,50000,30000,60000,83
LEGO Indiana Jones: The Original Adventures,Wii,,Action,LucasArts,1510000,610000,0,84
MX vs. ATV Unleashed,XB,2005.0,Racing,THQ,320000,70000,0,74
Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,GBA,2005.0,Action,Konami Digital Entertainment,40000,20000,0,98
Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992.0,Fighting,Konami Digital Entertainment,0,0,60000,57
Agile Warrior F-111X,PS,1995.0,Simulation,Virgin Interactive,80000,50000,0,72
Shin Hayarigami,PS3,2014.0,Adventure,Nippon Ichi Software,0,0,40000,73
Kid Icarus: Uprising,3DS,2012.0,Action,Nintendo,480000,350000,360000,75
May's Mystery: Forbidden Memories,DS,2011.0,Puzzle,Mastertronic,40000,40000,0,77
Mini Ninjas,Wii,2009.0,Action,Eidos Interactive,160000,160000,0,78
Wipeout 2,3DS,2011.0,Misc,Activision,220000,0,0,88
Starsky & Hutch,PS2,2003.0,Racing,Empire Interactive,450000,350000,0,42
Magician's Quest: Mysterious Times,DS,2008.0,Role-Playing,Konami Digital Entertainment,40000,10000,480000,44
Brunswick Pro Bowling,PS3,2010.0,Sports,505 Games,100000,50000,0,54
College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive,70000,20000,0,99
Spider-Man,PS,2000.0,Action,Activision,1700000,1250000,20000,66
Sunny Garcia Surfing,PS2,2001.0,Sports,Ubisoft,20000,10000,0,91
Mega Man 3,NES,1990.0,Platform,Capcom,680000,100000,390000,52
Famicom Mini: Super Mario Bros. 2,GBA,2004.0,Platform,Nintendo,0,0,410000,49
Dino Crisis 2,PS,2000.0,Action,Virgin Interactive,340000,490000,280000,45
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008.0,Misc,Benesse,0,0,50000,84
Ouka Sengoku Portable,PSP,2012.0,Adventure,Alchemist,0,0,10000,67
Fire Pro Wrestling Returns,PS2,2005.0,Sports,505 Games,40000,30000,0,71
Sabrina The Teenage Witch: Potion Commotion,GBA,2002.0,Action,Ubisoft,80000,30000,0,70
NFL GameDay 2001,PS,2000.0,Sports,Sony Computer Entertainment,560000,380000,0,63
The God of War Trilogy,PS3,2010.0,Action,Sony Computer Entertainment,0,70000,30000,58
Sengoku Basara 3 Utage,Wii,2011.0,Action,Capcom,0,0,130000,66
Tom Clancy's Rainbow Six: Rogue Spear,PS,2001.0,Shooter,Ubisoft,130000,90000,0,58
Need for Speed Carbon: Own the City,DS,2006.0,Racing,Electronic Arts,170000,10000,0,94
Turok,X360,2008.0,Action,Touchstone,460000,200000,10000,67
Junior Island Adventure,DS,2011.0,Puzzle,Unknown,30000,0,0,80
NHL 16,PS4,2015.0,Sports,Electronic Arts,360000,160000,0,57
Marines: Modern Urban Combat,Wii,2010.0,Shooter,O-Games,30000,0,0,87
Gundam Battle Tactics,PSP,2005.0,Action,Namco Bandai Games,0,0,70000,67
Hello Kitty: Happy Party Pals,GBA,2005.0,Misc,THQ,120000,50000,0,46
The Incredible Hulk,X360,2008.0,Action,Sega,220000,20000,0,82
The Sims 3: Late Night Expansion Pack,PC,2010.0,Simulation,Electronic Arts,590000,870000,0,100
We Sing Encore,Wii,2010.0,Misc,Nordic Games,0,390000,0,98
Rock Band: Metal Track Pack,PS2,2009.0,Misc,MTV Games,50000,40000,0,51
Fox Sports College Hoops '99,N64,1998.0,Sports,Fox Interactive,200000,50000,0,79
Superman: Shadow of Apokolips,GC,2003.0,Action,Atari,60000,20000,0,64
Disney's Kim Possible: Global Gemini,DS,2007.0,Platform,Disney Interactive Studios,50000,10000,0,40
Chokkan! Asonde Relaxuma,DS,2008.0,Action,Rocket Company,0,0,10000,61
Yu-Gi-Oh! The Falsebound Kingdom,GC,2002.0,Strategy,Konami Digital Entertainment,490000,130000,70000,83
Banjo-Kazooie,X360,2008.0,Platform,Microsoft Game Studios,0,10000,0,56
Chameleon Twist 2,N64,1998.0,Platform,Infogrames,40000,10000,0,51
Star Trek: Shattered Universe,PS2,2004.0,Simulation,Global Star,50000,40000,0,60
The Ant Bully,GBA,2006.0,Platform,Midway Games,30000,10000,0,92
Angry Birds Star Wars,XOne,2013.0,Strategy,Activision,110000,40000,0,62
Assassin's Creed II,X360,2009.0,Action,Ubisoft,3110000,1550000,80000,69
Legend: Hand of God,PC,2007.0,Role-Playing,DTP Entertainment,0,20000,0,65
Mega Man X8,PS2,2004.0,Platform,Capcom,140000,110000,0,83
Urban Chaos: Riot Response,PS2,2006.0,Shooter,Eidos Interactive,30000,20000,0,59
Kiniro no Corda 2 f Encore,PSP,2009.0,Role-Playing,Tecmo Koei,0,0,30000,84
Jewels of the Ages,DS,2011.0,Puzzle,City Interactive,30000,20000,0,45
ZhuZhu Pets 2: Featuring The Wild Bunch,DS,2010.0,Simulation,Activision,400000,100000,0,55
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,PS2,2007.0,Misc,D3Publisher,0,0,120000,57
Naruto Shippuden 3D: The New Era,3DS,2011.0,Action,505 Games,0,40000,60000,70
Silent Hill 2,PS2,2001.0,Action,Konami Digital Entertainment,620000,490000,0,53
Prince of Persia: The Forgotten Sands,PS3,2010.0,Action,Ubisoft,190000,360000,10000,43
Persona 5,PS3,2016.0,Role-Playing,Unknown,0,0,110000,86
MX vs. ATV Unleashed,PS2,2005.0,Racing,THQ,860000,30000,0,57
Dead Island,PC,2011.0,Action,Deep Silver,120000,70000,0,85
Alvin and the Chipmunks: The Squeakquel,Wii,2009.0,Misc,Majesco Entertainment,90000,0,0,41
Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003.0,Role-Playing,Sega,60000,20000,0,93
NBA Live 2004,PS2,2003.0,Sports,Electronic Arts,1570000,180000,0,45
Brunswick Pro Bowling,X360,2010.0,Sports,505 Games,380000,40000,0,56
Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,DS,2011.0,Role-Playing,Hudson Soft,0,0,30000,56
Sherlock Holmes: The Devil's Daughter,PC,2016.0,Adventure,Bigben Interactive,0,10000,0,45
Pro Evolution Soccer 2012,3DS,2011.0,Action,Konami Digital Entertainment,20000,0,0,65
MX World Tour Featuring Jamie Little,XB,2005.0,Racing,Crave Entertainment,30000,10000,0,72
Heroes of Hellas 2: Olympia,DS,2012.0,Puzzle,Unknown,0,20000,0,40
Momotarou Dentetsu World,DS,2010.0,Misc,Hudson Soft,0,0,190000,64
Wario Land: Shake It!,Wii,2008.0,Platform,Nintendo,590000,310000,150000,73
South Park: The Stick of Truth,X360,2014.0,Role-Playing,Ubisoft,580000,260000,0,72
Super Hero Generation,PS3,2014.0,Role-Playing,Namco Bandai Games,0,0,30000,83
Busou Renkin: Youkoso Papillon Park e,PS2,2007.0,Action,Marvelous Interactive,0,0,20000,64
Harry Potter and the Chamber of Secrets,PS,2002.0,Action,Electronic Arts,750000,1090000,20000,58
Chameleon,PSP,2006.0,Puzzle,505 Games,80000,0,0,60
Starry ? Sky: After Summer,PSP,2013.0,Misc,Asgard,0,0,20000,82
A Vampyre Story,PC,2008.0,Adventure,Crimson Cow,0,10000,0,70
Mobile Suit Gundam: Lost War Chronicles,PS2,2002.0,Shooter,Namco Bandai Games,0,0,390000,82
Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,GBA,2004.0,Adventure,Nintendo,0,0,80000,99
Dead Island,PS3,2011.0,Action,Deep Silver,1080000,730000,150000,91
Guitar Hero: World Tour,X360,2008.0,Misc,Activision,1780000,630000,0,65
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,PSP,2006.0,Misc,Sega,0,0,20000,69
Machi-ing Maker 4,PS3,2011.0,Strategy,D3Publisher,0,0,20000,40
Kiniro no Corda 3,PSP,2010.0,Adventure,Tecmo Koei,0,0,90000,41
Monkey Island: Special Edition Collection,X360,2011.0,Adventure,Activision,0,50000,0,78
Euro Truck Simulator 2,PC,2012.0,Action,SCS Software,0,120000,0,44
Luxor: Pharaoh's Challenge,Wii,,Puzzle,Funsta,10000,20000,0,80
Lips: I Love The 80s,X360,2010.0,Misc,Microsoft Game Studios,0,120000,0,47
OverBlood 2,PS,1998.0,Action,Evolution Games,0,0,60000,92
Backyard NFL Football,DS,2007.0,Sports,Atari,20000,0,0,83
Jissen Pachi-Slot Hisshouhou! Aladdin A,PS2,2002.0,Misc,Sammy Corporation,0,0,200000,67
Freekstyle,GC,2002.0,Racing,Electronic Arts,70000,20000,0,63
Cardfight!! Vanguard: Lock On Victory!!,3DS,2014.0,Misc,FuRyu,0,0,70000,45
FIFA World Cup Germany 2006,GC,2006.0,Sports,Electronic Arts,100000,30000,0,92
Pro Evolution Soccer 2012,Wii,2011.0,Action,Konami Digital Entertainment,80000,80000,30000,76
Hyakka Yakou,PSV,2015.0,Action,Unknown,0,0,10000,43
Samurai Warriors 4,PS3,2014.0,Action,Tecmo Koei,0,0,260000,40
Family Fest Presents Circus Games,Wii,2008.0,Misc,Ubisoft,100000,290000,0,84
BlazBlue: Calamity Trigger Portable,PSP,2010.0,Fighting,PQube,70000,10000,30000,63
"Murder, She Wrote",PC,2009.0,Adventure,Focus Home Interactive,0,40000,0,53
Assassin's Creed The Ezio Collection,XOne,2016.0,Action,Ubisoft,30000,40000,0,46
187: Ride or Die,XB,2005.0,Racing,Ubisoft,50000,10000,0,70
We Cheer,Wii,2008.0,Simulation,505 Games,470000,0,0,93
NES Remix,WiiU,2014.0,Action,Nintendo,170000,0,80000,61
Brain Challenge,DS,2008.0,Misc,Ubisoft,410000,0,0,46
BlazBlue: Continuum Shift,PS3,2010.0,Fighting,PQube,210000,70000,90000,41
ATV: Quad Power Racing,PS,2000.0,Racing,Acclaim Entertainment,580000,390000,0,51
Kingdoms of Amalur: Reckoning,X360,2012.0,Role-Playing,Electronic Arts,550000,240000,10000,79
Alone in the Dark,Wii,2008.0,Adventure,Atari,90000,80000,0,69
Marvel Super Hero Squad: Comic Combat,Wii,2011.0,Action,THQ,140000,30000,0,47
The Sims 2: Pets,PC,2006.0,Simulation,Electronic Arts,10000,20000,0,99
Devil May Cry 4,PS3,2008.0,Action,Capcom,580000,450000,340000,56
Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,90000,20000,0,96
Grand Theft Auto V,PS4,2014.0,Action,Take-Two Interactive,3960000,6310000,380000,56
The Incredible Hulk: The Pantheon Saga,PS,1996.0,Action,Eidos Interactive,90000,60000,0,40
FIFA Street 2,DS,2006.0,Sports,Electronic Arts,40000,0,0,83
World Championship Poker 2: Featuring Howard Lederer,XB,2005.0,Misc,Crave Entertainment,70000,20000,0,74
Front Mission Alternative,PS,1997.0,Strategy,SquareSoft,0,0,130000,76
Need for Speed: Hot Pursuit,PS3,2010.0,Racing,Electronic Arts,1050000,1230000,30000,97
M&M's Adventure,DS,2008.0,Adventure,Zoo Digital Publishing,40000,0,0,52
El Shaddai: Ascension of the Metatron,PS3,2011.0,Action,Ignition Entertainment,110000,60000,80000,99
Atari Anniversary Edition Redux,PS,2000.0,Misc,Infogrames,100000,70000,0,49
Gallop Racer (JP),PS,1996.0,Sports,Tecmo Koei,40000,30000,160000,80
LEGO Star Wars II: The Original Trilogy,PSP,2006.0,Action,LucasArts,580000,500000,0,49
Pokemon Ranger,DS,2006.0,Role-Playing,Nintendo,1280000,30000,730000,40
The BIGS 2,DS,2009.0,Sports,Take-Two Interactive,50000,0,0,42
NOÃ«L: La Neige,PS,1998.0,Adventure,Pioneer LDC,0,0,70000,97
Backyard Skateboarding 2006,GBA,2004.0,Sports,Atari,40000,20000,0,85
Monster Hunter Frontier Online: Forward 1,X360,2011.0,Role-Playing,Capcom,0,0,30000,49
Import Tuner Challenge (American sales),X360,2006.0,Racing,Ubisoft,70000,10000,0,72
Hot Wheels Turbo Racing,N64,1999.0,Racing,Electronic Arts,250000,60000,0,66
Harry Potter and the Order of the Phoenix,X360,2007.0,Action,Electronic Arts,240000,30000,0,94
The Lord of the Rings: Aragorn's Quest,PS3,2010.0,Action,Warner Bros. Interactive Entertainment,100000,40000,0,48
Deal or No Deal: Special Edition,DS,2010.0,Misc,Zoo Games,30000,0,0,82
Midnight Play! Pack,DS,2008.0,Misc,Ubisoft,80000,0,0,42
Band Hero,Wii,2009.0,Misc,Activision,590000,290000,0,89
NFL Head Coach 09,PS3,2008.0,Sports,Electronic Arts,130000,0,0,96
World of Zoo,DS,2009.0,Simulation,THQ,420000,200000,0,86
NFL Blitz,N64,1998.0,Sports,Midway Games,1020000,40000,0,53
XCOM 2,PC,2016.0,Strategy,Take-Two Interactive,90000,120000,0,51
Serious Sam II,XB,2005.0,Shooter,Take-Two Interactive,50000,10000,0,58
Thomas and Friends: Steaming around Sodor,3DS,2015.0,Action,Avanquest Software,0,20000,0,79
Shin Megami Tensei: Nocturne,PS2,2003.0,Role-Playing,Ghostlight,70000,50000,250000,87
PokÃ©mon Crystal Version,GB,2000.0,Role-Playing,Nintendo,2550000,1560000,1290000,89
Metal Gear Solid 2: Substance,XB,,Action,Konami Digital Entertainment,380000,220000,0,74
International Superstar Soccer '98,N64,1998.0,Sports,Konami Digital Entertainment,60000,300000,190000,93
Batman: Rise of Sin Tzu,PS2,2003.0,Action,Ubisoft,170000,130000,0,99
Charlie and the Chocolate Factory,XB,2005.0,Adventure,Global Star,80000,20000,0,78
Poyo Poyo Kansatsu Nikki,3DS,2012.0,Action,IE Institute,0,0,20000,83
Mafia,PC,2002.0,Action,Take-Two Interactive,0,40000,0,72
Sesame Street: Elmo's A-to-Zoo Adventure,DS,2010.0,Misc,Warner Bros. Interactive Entertainment,260000,0,0,40
Charlie Blasts Territory,N64,1999.0,Action,Kemco,20000,10000,0,82
Crysis 3,PC,2013.0,Shooter,Electronic Arts,170000,390000,0,41
Sol Trigger,PSP,2012.0,Role-Playing,Image Epoch,0,0,100000,87
Arena Football,PS2,2006.0,Sports,Electronic Arts,280000,220000,0,60
Disney's Planes,Wii,2013.0,Simulation,Disney Interactive Studios,70000,60000,0,52
MX SuperFly featuring Ricky Carmichael,PS2,2002.0,Racing,THQ,140000,110000,0,67
Project V6,PS,1998.0,Strategy,General Entertainment,0,0,130000,78
Zoo Keeper,DS,2004.0,Puzzle,Ignition Entertainment,100000,10000,50000,76
Prison Break: The Conspiracy,X360,2010.0,Action,Deep Silver,70000,110000,0,88
Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,Electronic Arts,80000,20000,0,62
WireWay,DS,2009.0,Adventure,Konami Digital Entertainment,100000,0,0,57
Grand Knights History,PSP,2011.0,Role-Playing,Marvelous Interactive,0,0,130000,73
Yakuza: Ishin,PS3,2014.0,Action,Sega,0,0,260000,47
Twisted Metal III,PS,1998.0,Action,989 Studios,1480000,200000,0,100
Murakumo: Renegade Mech Pursuit,XB,2002.0,Shooter,From Software,40000,10000,60000,51
Animal Planet: Vet Life,DS,2009.0,Simulation,Activision,100000,0,0,64
Geometry Wars: Galaxies,DS,2007.0,Shooter,Vivendi Games,130000,0,0,46
Brigandine: The Legend of Forsena,PS,1998.0,Strategy,Atlus,50000,30000,0,59
Spirit: Stallion of the Cimarron,GBA,2002.0,Platform,THQ,210000,80000,0,60
ATV Offroad Fury Pro,PSP,2006.0,Racing,Sony Computer Entertainment,370000,30000,0,100
Super Famista 5,SNES,1996.0,Sports,Namco Bandai Games,0,0,500000,96
Dreamworks Madagascar Kartz,Wii,2009.0,Racing,Activision,290000,150000,0,93
Lode Runner,NES,1984.0,Puzzle,Hudson Soft,0,0,1100000,82
My Fitness Coach,Wii,2008.0,Sports,Ubisoft,1180000,900000,0,97
Pro Evolution Soccer 2012,PC,2011.0,Action,Konami Digital Entertainment,0,70000,0,43
GoldenEye 007 (2010),Wii,2010.0,Action,Activision,840000,700000,130000,89
Winx Club,GBA,2005.0,Shooter,Konami Digital Entertainment,50000,20000,0,75
Accel World: Kasoku no Chouten,PS3,2013.0,Adventure,Namco Bandai Games,0,0,20000,75
Naruto: Rise of a Ninja,X360,2007.0,Action,Ubisoft,290000,10000,0,82
Jurassic Park,NES,1993.0,Action,Ocean,250000,100000,0,93
Crows: Burning Edge,PS4,2016.0,Action,Namco Bandai Games,0,0,10000,62
Green Day: Rock Band,Wii,2010.0,Misc,MTV Games,220000,110000,0,51
Rogue Trooper,XB,2006.0,Shooter,Eidos Interactive,10000,0,0,78
The Sims 4: Get Together,PC,2015.0,Simulation,Electronic Arts,50000,150000,0,84
Rayman Raving Rabbids: TV Party,Wii,2008.0,Misc,Ubisoft,720000,1080000,0,54
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),PS2,2008.0,Role-Playing,Atlus,0,0,170000,79
Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,2015.0,Action,Alchemist,0,0,50000,63
Mr. Driller 2,GBA,2001.0,Puzzle,Namco Bandai Games,0,0,150000,78
Horses 3D,3DS,2012.0,Misc,Ubisoft,40000,0,0,92
Cabela's Big Game Hunter 2012,Wii,2011.0,Sports,Activision,330000,20000,0,88
Dark Summit,GC,2002.0,Sports,THQ,40000,10000,0,41
LEGO Harry Potter: Years 1-4,PS3,2010.0,Action,Warner Bros. Interactive Entertainment,550000,550000,0,91
Zatch Bell! Mamodo Battles,PS2,2005.0,Fighting,Namco Bandai Games,40000,30000,0,80
Darkstalkers Resurrection,PS3,2013.0,Fighting,Capcom,0,0,30000,97
Clannad: Mitsumi Mamoru Sakamichi de - Joukan,PSP,2010.0,Adventure,Prototype,0,0,20000,94
Samurai Warriors 4: Empires,PS4,2015.0,Action,Tecmo Koei,20000,10000,60000,74
Barbie and the Magic of Pegasus,GBA,2005.0,Action,Vivendi Games,70000,20000,0,99
Saints Row IV,PS4,2015.0,Action,Deep Silver,130000,180000,30000,82
Duke Nukem: Time to Kill,PS,1998.0,Shooter,Take-Two Interactive,770000,540000,0,78
Altered Beast: Guardian of the Realms,GBA,2002.0,Action,THQ,70000,20000,0,79
Alien: Isolation,PS3,2014.0,Shooter,Sega,120000,160000,0,49
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GC,2005.0,Adventure,Activision,70000,20000,0,75
Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,PS2,2003.0,Sports,Konami Digital Entertainment,0,0,200000,54
Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,PS2,2007.0,Misc,Sega,0,0,20000,70
Mega Man X: Command Mission,GC,2004.0,Role-Playing,Capcom,100000,20000,0,88
Backyard Basketball,GBA,2004.0,Sports,Atari,130000,50000,0,47
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,PS2,2006.0,Adventure,Konami Digital Entertainment,0,0,40000,93
The Urbz: Sims in the City,PS2,2004.0,Simulation,Electronic Arts,520000,950000,0,47
Blacksite: Area 51,PS3,2007.0,Shooter,Midway Games,70000,10000,0,43
Aibou DS,DS,2009.0,Adventure,Tecmo Koei,0,0,80000,67
Rock Band,PS3,,Misc,Electronic Arts,990000,410000,0,46
Diego's Build & Rescue,DS,2010.0,Action,Take-Two Interactive,70000,0,0,82
Scooby-Doo! Who's Watching Who?,PSP,2006.0,Adventure,THQ,70000,0,0,71
Move Fitness,PS3,,Sports,Sony Computer Entertainment,0,160000,0,52
Rocksmith 2014,PC,2013.0,Misc,Ubisoft,360000,240000,0,96
