Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score
Pacific Liberator,Wii,2009.0,Action,Zoo Games,0.03,0.0,0.0,77.0
MLB 07: The Show,PS3,2007.0,Sports,Sony Computer Entertainment,0.29,0.0,0.0,77.0
Finding Nemo: Escape to the Big Blue,DS,2006.0,Action,THQ,0.12,0.03,0.0,66.0
Tom Clancy's Splinter Cell,GC,2003.0,Action,Ubisoft,0.18,0.05,0.0,89.0
Final Fantasy X-2: International + Last Mission,PS2,2004.0,Role-Playing,Square Enix,0.0,0.0,0.29,86.0
Worldwide Soccer,SAT,1994.0,Sports,Sega,0.0,0.0,0.06,86.0
Kids Learn Math: A+ Edition,DS,2011.0,Misc,Unknown,0.14,0.0,0.0,86.0
Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,PSP,2011.0,Adventure,Idea Factory,0.0,0.0,0.03,86.0
Shin Megami Tensei: Persona 3,PS2,2006.0,Role-Playing,Tecmo Koei,0.22,0.03,0.0,86.0
HotBrain,PSP,2007.0,Puzzle,Midway Games,0.02,0.0,0.0,48.0
Army Men: Sarge's Heroes 2,PS,2000.0,Shooter,3DO,0.14,0.09,0.0,48.0
Dragon's Lair 3D: Return to the Lair,XB,2002.0,Platform,Ubisoft,0.04,0.01,0.0,79.0
Smuggler's Run: Warzones,GC,2002.0,Misc,Take-Two Interactive,0.06,0.02,0.0,79.0
ESPN NFL Primetime 2002,PS2,2001.0,Sports,Konami Digital Entertainment,0.04,0.03,0.0,65.0
Wing Commander III: Heart of the Tiger,PS,1996.0,Action,Electronic Arts,0.09,0.06,0.0,82.0
Mario no Super Picross,SNES,1995.0,Puzzle,Nintendo,0.0,0.0,0.41,82.0
Renegade Racers,PS,1999.0,Racing,Interplay,0.01,0.01,0.0,82.0
Hitman: Blood Money,PC,2006.0,Action,Eidos Interactive,0.0,0.03,0.0,82.0
The Rub Rabbits!,DS,2005.0,Puzzle,Sega,0.03,0.0,0.04,64.0
FIFA 14,PSV,2013.0,Sports,Electronic Arts,0.08,0.23,0.01,64.0
Saban's Power Rangers: Lightspeed Rescue,PS,2000.0,Action,THQ,0.19,0.13,0.0,64.0
BlazBlue: Continuum Shift II,3DS,2011.0,Fighting,PQube,0.05,0.01,0.04,64.0
Psychic Force,PS,1996.0,Fighting,Acclaim Entertainment,0.01,0.01,0.13,39.0
That's So Raven,GBA,2004.0,Adventure,Disney Interactive Studios,0.54,0.2,0.0,39.0
One Piece: Super Grand Battle! X,3DS,2014.0,Fighting,Namco Bandai Games,0.0,0.0,0.12,69.0
Virtual Soccer,SNES,1993.0,Sports,Hudson Soft,0.0,0.0,0.53,69.0
Kororinpa: Marble Mania,Wii,2006.0,Puzzle,Nintendo,0.08,0.02,0.03,69.0
Bomberman,DS,2005.0,Puzzle,Ubisoft,0.1,0.01,0.03,75.0
Danganronpa 2: Goodbye Despair,PSV,2014.0,Misc,Nippon Ichi Software,0.08,0.05,0.0,81.0
The Sims 2,GC,2005.0,Simulation,Electronic Arts,0.26,0.07,0.0,73.0
NCIS,PS3,2011.0,Adventure,Ubisoft,0.07,0.04,0.0,50.0
Bubble Bobble Double Shot,DS,2007.0,Puzzle,Rising Star Games,0.03,0.0,0.0,50.0
Atelier Shallie Plus: Alchemists of the Dusk Sea,PSV,2016.0,Role-Playing,Tecmo Koei,0.0,0.0,0.03,47.0
CSI: Unsolved!,DS,2010.0,Adventure,Ubisoft,0.13,0.05,0.0,47.0
Flushed Away,GC,2006.0,Platform,D3Publisher,0.12,0.03,0.0,47.0
Sega Golf Club: Miyazato San Kyoudai Naizou,PS3,2006.0,Sports,Sega,0.0,0.0,0.01,36.0
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,PSP,2012.0,Adventure,Idea Factory,0.0,0.0,0.03,36.0
Charlie and the Chocolate Factory,GBA,2005.0,Adventure,Global Star,0.22,0.08,0.0,36.0
NCAA Football 11,PS3,2010.0,Sports,Electronic Arts,0.79,0.0,0.0,85.0
Midnight Club II,PS2,2003.0,Racing,Take-Two Interactive,1.25,0.29,0.0,85.0
SNK Arcade Classics Vol. 1,PSP,2008.0,Misc,Ignition Entertainment,0.13,0.0,0.01,68.0
Veggy World,DS,2011.0,Shooter,Jack of All Games,0.02,0.0,0.0,62.0
Go! Go! Hypergrind,GC,2003.0,Sports,Atlus,0.02,0.01,0.0,62.0
Rugrats Studio Tour,PS,1999.0,Adventure,THQ,0.57,0.67,0.0,62.0
Warriors Orochi,PSP,2008.0,Action,Tecmo Koei,0.02,0.0,0.18,62.0
Street Fighter X Tekken,X360,2012.0,Fighting,Capcom,0.31,0.1,0.03,83.0
Super R.C. Pro-Am,GB,1991.0,Racing,Nintendo,0.58,0.37,0.15,62.0
Deadpool,X360,2013.0,Action,Activision,0.26,0.13,0.0,62.0
Spider-Man: Web of Shadows,X360,2008.0,Action,Activision,0.36,0.02,0.0,68.0
NASCAR 2000,PS,1999.0,Racing,Electronic Arts,0.88,0.6,0.0,60.0
Crash: Mind Over Mutant,X360,2008.0,Platform,Vivendi Games,0.22,0.2,0.0,60.0
You're in the Movies,X360,2008.0,Misc,Microsoft Game Studios,0.27,0.17,0.0,55.0
Battlefield 1,PS4,2016.0,Shooter,Electronic Arts,1.1,2.15,0.21,88.0
LEGO Marvel Super Heroes,PS3,2013.0,Action,Warner Bros. Interactive Entertainment,0.77,0.76,0.01,82.0
Puzzle Quest: Challenge of the Warlords,Wii,2007.0,Puzzle,D3Publisher,0.26,0.0,0.0,71.0
White Album: Tsuzurareru Fuyu no Omoide,PS3,2010.0,Adventure,Aqua Plus,0.0,0.0,0.05,37.0
Pocket Pool,PSP,2007.0,Action,Conspiracy Entertainment,0.04,0.0,0.0,37.0
Crash Nitro Kart,PS2,2003.0,Racing,Vivendi Games,0.74,1.01,0.0,69.0
Lips: Party Classics,X360,2010.0,Misc,Microsoft Game Studios,0.05,0.11,0.0,69.0
Need for Speed Underground,XB,2003.0,Racing,Electronic Arts,1.09,0.55,0.0,83.0
Puyo Puyo Tetris,WiiU,2014.0,Puzzle,Sega,0.0,0.0,0.02,50.0
Midnight Club: Street Racing,GBA,2001.0,Racing,Rebellion,0.34,0.13,0.0,50.0
Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998.0,Sports,Axela,0.0,0.0,0.24,60.0
NBA Live 2000,PS,1998.0,Sports,Electronic Arts,1.43,0.05,0.0,60.0
John Madden Football,SNES,1991.0,Sports,Imagineer,0.0,0.0,0.07,60.0
Derby Stallion P,PSP,2006.0,Sports,Enterbrain,0.0,0.0,0.1,60.0
Tear Ring Saga Yutona Eiyuu Senki,PS,2001.0,Role-Playing,Enterbrain,0.0,0.0,0.37,60.0
World Stadium 5,PS,2001.0,Sports,Namco Bandai Games,0.0,0.0,0.09,60.0
Asteroids,2600,1980.0,Shooter,Atari,4.0,0.26,0.0,60.0
Starry ? Sky: In Autumn,PSP,2010.0,Misc,Asgard,0.0,0.0,0.03,60.0
Sonic Rivals 2,PSP,2007.0,Racing,Sega,0.44,0.67,0.0,60.0
Power Pro Kun Pocket 14,DS,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,74.0
Extreme-G: XG2,N64,1998.0,Racing,Acclaim Entertainment,0.31,0.07,0.0,74.0
Jampack Winter 2000,PS,2000.0,Misc,Sony Computer Entertainment,0.55,0.38,0.0,74.0
Blaster Master: Blasting Again,PS,2000.0,Shooter,Sunsoft,0.14,0.1,0.0,74.0
Sonic Chronicles: The Dark Brotherhood,DS,2008.0,Role-Playing,Sega,0.5,0.29,0.01,74.0
Yakuza 4,PS3,2012.0,Action,Sega,0.15,0.13,0.63,78.0
I Don't Have Many Friends Portable,PSP,2012.0,Adventure,Namco Bandai Games,0.0,0.0,0.07,55.0
Tecmo Classic Arcade,XB,2005.0,Misc,Microsoft Game Studios,0.05,0.01,0.0,55.0
Star Fox Adventures,GC,2002.0,Adventure,Nintendo,0.96,0.53,0.3,82.0
Mahjong Taikai,DS,2004.0,Misc,Tecmo Koei,0.0,0.0,0.04,69.0
Dream Day: Wedding Destinations,DS,2009.0,Simulation,THQ,0.08,0.0,0.0,69.0
Return Fire,PS,1996.0,Strategy,Time Warner Interactive,0.05,0.03,0.0,69.0
Harry Potter and the Prisoner of Azkaban,GBA,2004.0,Action,Electronic Arts,0.37,0.14,0.0,69.0
Hakuoki: Shinkai - Furi no Shou,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.02,61.0
Fullmetal Alchemist: Trading Card Game,DS,2007.0,Misc,Destineer,0.01,0.0,0.0,61.0
Breeding Stud 2,PS,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.04,68.0
Misshitsu no Sacrifice,PSP,2010.0,Adventure,D3Publisher,0.0,0.0,0.02,68.0
Just Dance Kids 2,X360,2011.0,Misc,Ubisoft,0.29,0.08,0.0,68.0
Men of War: Vietnam,PC,2011.0,Strategy,Unknown,0.0,0.03,0.0,68.0
Armor Ambush,2600,1981.0,Action,Mattel Interactive,0.15,0.01,0.0,85.0
Ken to Mahou to Gakuen Mono. 2,PSP,2009.0,Role-Playing,Acquire,0.0,0.0,0.08,85.0
Fight Night 2004,XB,2004.0,Fighting,Electronic Arts,0.51,0.15,0.0,85.0
Madden NFL 07,PSP,2010.0,Sports,Unknown,0.77,0.03,0.0,78.0
Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,80.0
Virtua Tennis 3,X360,2007.0,Sports,Sega,0.03,0.01,0.0,80.0
MindJack,PS3,2011.0,Shooter,Square Enix,0.07,0.07,0.0,44.0
Dynasty Warriors 4 Empires,PS2,2004.0,Action,Tecmo Koei,0.0,0.0,0.32,71.0
DanceStar Party,PS3,2011.0,Misc,Sony Computer Entertainment,0.0,0.34,0.0,49.0
Angry Birds Star Wars,PS3,2013.0,Strategy,Activision,0.1,0.14,0.0,49.0
Pet Shop Monogatari DS 2,DS,2010.0,Simulation,Taito,0.0,0.0,0.01,59.0
Scrabble,PS,1999.0,Misc,Ubisoft,0.14,0.1,0.0,59.0
Mind Zero,PSV,2013.0,Role-Playing,GungHo,0.05,0.0,0.04,59.0
S.T.A.L.K.E.R.: Clear Sky,PC,2008.0,Shooter,Deep Silver,0.0,0.03,0.0,75.0
Hyperdimension Neptunia Victory,PS3,2012.0,Role-Playing,Compile Heart,0.05,0.03,0.06,55.0
LEGO Indiana Jones: The Original Adventures,Wii,2005.0,Action,LucasArts,1.51,0.61,0.0,78.0
MX vs. ATV Unleashed,XB,2005.0,Racing,THQ,0.32,0.07,0.0,80.0
Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,GBA,2005.0,Action,Konami Digital Entertainment,0.04,0.02,0.0,83.0
Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.06,83.0
Agile Warrior F-111X,PS,1995.0,Simulation,Virgin Interactive,0.08,0.05,0.0,83.0
Shin Hayarigami,PS3,2014.0,Adventure,Nippon Ichi Software,0.0,0.0,0.04,83.0
Kid Icarus: Uprising,3DS,2012.0,Action,Nintendo,0.48,0.35,0.36,83.0
May's Mystery: Forbidden Memories,DS,2011.0,Puzzle,Mastertronic,0.04,0.04,0.0,70.0
Mini Ninjas,Wii,2009.0,Action,Eidos Interactive,0.16,0.16,0.0,79.0
Wipeout 2,3DS,2011.0,Misc,Activision,0.22,0.0,0.0,69.0
Starsky & Hutch,PS2,2003.0,Racing,Empire Interactive,0.45,0.35,0.0,69.0
Magician's Quest: Mysterious Times,DS,2008.0,Role-Playing,Konami Digital Entertainment,0.04,0.01,0.48,69.0
Brunswick Pro Bowling,PS3,2010.0,Sports,505 Games,0.1,0.05,0.0,47.0
College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive,0.07,0.02,0.0,82.0
Spider-Man,PS,2000.0,Action,Activision,1.7,1.25,0.02,87.0
Sunny Garcia Surfing,PS2,2001.0,Sports,Ubisoft,0.02,0.01,0.0,61.0
Mega Man 3,NES,1990.0,Platform,Capcom,0.68,0.1,0.39,86.0
Famicom Mini: Super Mario Bros. 2,GBA,2004.0,Platform,Nintendo,0.0,0.0,0.41,86.0
Dino Crisis 2,PS,2000.0,Action,Virgin Interactive,0.34,0.49,0.28,86.0
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008.0,Misc,Benesse,0.0,0.0,0.05,78.0
Ouka Sengoku Portable,PSP,2012.0,Adventure,Alchemist,0.0,0.0,0.01,78.0
Fire Pro Wrestling Returns,PS2,2005.0,Sports,505 Games,0.04,0.03,0.0,78.0
Sabrina The Teenage Witch: Potion Commotion,GBA,2002.0,Action,Ubisoft,0.08,0.03,0.0,63.0
NFL GameDay 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.56,0.38,0.0,73.0
The God of War Trilogy,PS3,2010.0,Action,Sony Computer Entertainment,0.0,0.07,0.03,70.0
Sengoku Basara 3 Utage,Wii,2011.0,Action,Capcom,0.0,0.0,0.13,70.0
Tom Clancy's Rainbow Six: Rogue Spear,PS,2001.0,Shooter,Ubisoft,0.13,0.09,0.0,70.0
Need for Speed Carbon: Own the City,DS,2006.0,Racing,Electronic Arts,0.17,0.01,0.0,70.0
Turok,X360,2008.0,Action,Touchstone,0.46,0.2,0.01,69.0
Junior Island Adventure,DS,2011.0,Puzzle,Unknown,0.03,0.0,0.0,78.0
NHL 16,PS4,2015.0,Sports,Electronic Arts,0.36,0.16,0.0,78.0
Marines: Modern Urban Combat,Wii,2010.0,Shooter,O-Games,0.03,0.0,0.0,55.0
Gundam Battle Tactics,PSP,2005.0,Action,Namco Bandai Games,0.0,0.0,0.07,55.0
Hello Kitty: Happy Party Pals,GBA,2005.0,Misc,THQ,0.12,0.05,0.0,55.0
The Incredible Hulk,X360,2008.0,Action,Sega,0.22,0.02,0.0,55.0
The Sims 3: Late Night Expansion Pack,PC,2010.0,Simulation,Electronic Arts,0.59,0.87,0.0,74.0
We Sing Encore,Wii,2010.0,Misc,Nordic Games,0.0,0.39,0.0,66.0
Rock Band: Metal Track Pack,PS2,2009.0,Misc,MTV Games,0.05,0.04,0.0,66.0
Fox Sports College Hoops '99,N64,1998.0,Sports,Fox Interactive,0.2,0.05,0.0,66.0
Superman: Shadow of Apokolips,GC,2003.0,Action,Atari,0.06,0.02,0.0,66.0
Disney's Kim Possible: Global Gemini,DS,2007.0,Platform,Disney Interactive Studios,0.05,0.01,0.0,70.0
Chokkan! Asonde Relaxuma,DS,2008.0,Action,Rocket Company,0.0,0.0,0.01,77.0
Yu-Gi-Oh! The Falsebound Kingdom,GC,2002.0,Strategy,Konami Digital Entertainment,0.49,0.13,0.07,77.0
Banjo-Kazooie,X360,2008.0,Platform,Microsoft Game Studios,0.0,0.01,0.0,77.0
Chameleon Twist 2,N64,1998.0,Platform,Infogrames,0.04,0.01,0.0,42.0
Star Trek: Shattered Universe,PS2,2004.0,Simulation,Global Star,0.05,0.04,0.0,42.0
The Ant Bully,GBA,2006.0,Platform,Midway Games,0.03,0.01,0.0,53.0
Angry Birds Star Wars,XOne,2013.0,Strategy,Activision,0.11,0.04,0.0,53.0
Assassin's Creed II,X360,2009.0,Action,Ubisoft,3.11,1.55,0.08,90.0
Legend: Hand of God,PC,2007.0,Role-Playing,DTP Entertainment,0.0,0.02,0.0,57.0
Mega Man X8,PS2,2004.0,Platform,Capcom,0.14,0.11,0.0,68.0
Urban Chaos: Riot Response,PS2,2006.0,Shooter,Eidos Interactive,0.03,0.02,0.0,73.0
Kiniro no Corda 2 f Encore,PSP,2009.0,Role-Playing,Tecmo Koei,0.0,0.0,0.03,89.0
Jewels of the Ages,DS,2011.0,Puzzle,City Interactive,0.03,0.02,0.0,89.0
ZhuZhu Pets 2: Featuring The Wild Bunch,DS,2010.0,Simulation,Activision,0.4,0.1,0.0,89.0
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,PS2,2007.0,Misc,D3Publisher,0.0,0.0,0.12,89.0
Naruto Shippuden 3D: The New Era,3DS,2011.0,Action,505 Games,0.0,0.04,0.06,89.0
Silent Hill 2,PS2,2001.0,Action,Konami Digital Entertainment,0.62,0.49,0.0,89.0
Prince of Persia: The Forgotten Sands,PS3,2010.0,Action,Ubisoft,0.19,0.36,0.01,75.0
Persona 5,PS3,2016.0,Role-Playing,Unknown,0.0,0.0,0.11,79.0
MX vs. ATV Unleashed,PS2,2005.0,Racing,THQ,0.86,0.03,0.0,79.0
Dead Island,PC,2011.0,Action,Deep Silver,0.12,0.07,0.0,80.0
Alvin and the Chipmunks: The Squeakquel,Wii,2009.0,Misc,Majesco Entertainment,0.09,0.0,0.0,71.0
Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003.0,Role-Playing,Sega,0.06,0.02,0.0,71.0
NBA Live 2004,PS2,2003.0,Sports,Electronic Arts,1.57,0.18,0.0,86.0
Brunswick Pro Bowling,X360,2010.0,Sports,505 Games,0.38,0.04,0.0,44.0
Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,DS,2011.0,Role-Playing,Hudson Soft,0.0,0.0,0.03,65.0
Sherlock Holmes: The Devil's Daughter,PC,2016.0,Adventure,Bigben Interactive,0.0,0.01,0.0,65.0
Pro Evolution Soccer 2012,3DS,2011.0,Action,Konami Digital Entertainment,0.02,0.0,0.0,51.0
MX World Tour Featuring Jamie Little,XB,2005.0,Racing,Crave Entertainment,0.03,0.01,0.0,51.0
Heroes of Hellas 2: Olympia,DS,2012.0,Puzzle,Unknown,0.0,0.02,0.0,82.0
Momotarou Dentetsu World,DS,2010.0,Misc,Hudson Soft,0.0,0.0,0.19,82.0
Wario Land: Shake It!,Wii,2008.0,Platform,Nintendo,0.59,0.31,0.15,82.0
South Park: The Stick of Truth,X360,2014.0,Role-Playing,Ubisoft,0.58,0.26,0.0,82.0
Super Hero Generation,PS3,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.03,75.0
Busou Renkin: Youkoso Papillon Park e,PS2,2007.0,Action,Marvelous Interactive,0.0,0.0,0.02,75.0
Harry Potter and the Chamber of Secrets,PS,2002.0,Action,Electronic Arts,0.75,1.09,0.02,75.0
Chameleon,PSP,2006.0,Puzzle,505 Games,0.08,0.0,0.0,75.0
Starry ? Sky: After Summer,PSP,2013.0,Misc,Asgard,0.0,0.0,0.02,75.0
A Vampyre Story,PC,2008.0,Adventure,Crimson Cow,0.0,0.01,0.0,75.0
Mobile Suit Gundam: Lost War Chronicles,PS2,2002.0,Shooter,Namco Bandai Games,0.0,0.0,0.39,71.0
Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,GBA,2004.0,Adventure,Nintendo,0.0,0.0,0.08,71.0
Dead Island,PS3,2011.0,Action,Deep Silver,1.08,0.73,0.15,71.0
Guitar Hero: World Tour,X360,2008.0,Misc,Activision,1.78,0.63,0.0,85.0
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,PSP,2006.0,Misc,Sega,0.0,0.0,0.02,79.0
Machi-ing Maker 4,PS3,2011.0,Strategy,D3Publisher,0.0,0.0,0.02,79.0
Kiniro no Corda 3,PSP,2010.0,Adventure,Tecmo Koei,0.0,0.0,0.09,79.0
Monkey Island: Special Edition Collection,X360,2011.0,Adventure,Activision,0.0,0.05,0.0,79.0
Euro Truck Simulator 2,PC,2012.0,Action,SCS Software,0.0,0.12,0.0,79.0
Luxor: Pharaoh's Challenge,Wii,2010.0,Puzzle,Funsta,0.01,0.02,0.0,78.0
Lips: I Love The 80s,X360,2010.0,Misc,Microsoft Game Studios,0.0,0.12,0.0,78.0
OverBlood 2,PS,1998.0,Action,Evolution Games,0.0,0.0,0.06,78.0
Backyard NFL Football,DS,2007.0,Sports,Atari,0.02,0.0,0.0,78.0
Jissen Pachi-Slot Hisshouhou! Aladdin A,PS2,2002.0,Misc,Sammy Corporation,0.0,0.0,0.2,78.0
Freekstyle,GC,2002.0,Racing,Electronic Arts,0.07,0.02,0.0,78.0
Cardfight!! Vanguard: Lock On Victory!!,3DS,2014.0,Misc,FuRyu,0.0,0.0,0.07,76.0
FIFA World Cup Germany 2006,GC,2006.0,Sports,Electronic Arts,0.1,0.03,0.0,76.0
Pro Evolution Soccer 2012,Wii,2011.0,Action,Konami Digital Entertainment,0.08,0.08,0.03,79.0
Hyakka Yakou,PSV,2015.0,Action,Unknown,0.0,0.0,0.01,82.0
Samurai Warriors 4,PS3,2014.0,Action,Tecmo Koei,0.0,0.0,0.26,82.0
Family Fest Presents Circus Games,Wii,2008.0,Misc,Ubisoft,0.1,0.29,0.0,82.0
BlazBlue: Calamity Trigger Portable,PSP,2010.0,Fighting,PQube,0.07,0.01,0.03,82.0
"Murder, She Wrote",PC,2009.0,Adventure,Focus Home Interactive,0.0,0.04,0.0,74.0
Assassin's Creed The Ezio Collection,XOne,2016.0,Action,Ubisoft,0.03,0.04,0.0,74.0
187: Ride or Die,XB,2005.0,Racing,Ubisoft,0.05,0.01,0.0,51.0
We Cheer,Wii,2008.0,Simulation,505 Games,0.47,0.0,0.0,56.0
NES Remix,WiiU,2014.0,Action,Nintendo,0.17,0.0,0.08,71.0
Brain Challenge,DS,2008.0,Misc,Ubisoft,0.41,0.0,0.0,68.0
BlazBlue: Continuum Shift,PS3,2010.0,Fighting,PQube,0.21,0.07,0.09,87.0
ATV: Quad Power Racing,PS,2000.0,Racing,Acclaim Entertainment,0.58,0.39,0.0,42.0
Kingdoms of Amalur: Reckoning,X360,2012.0,Role-Playing,Electronic Arts,0.55,0.24,0.01,80.0
Alone in the Dark,Wii,2008.0,Adventure,Atari,0.09,0.08,0.0,39.0
Marvel Super Hero Squad: Comic Combat,Wii,2011.0,Action,THQ,0.14,0.03,0.0,76.0
The Sims 2: Pets,PC,2006.0,Simulation,Electronic Arts,0.01,0.02,0.0,76.0
Devil May Cry 4,PS3,2008.0,Action,Capcom,0.58,0.45,0.34,84.0
Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,36.0
Grand Theft Auto V,PS4,2014.0,Action,Take-Two Interactive,3.96,6.31,0.38,97.0
The Incredible Hulk: The Pantheon Saga,PS,1996.0,Action,Eidos Interactive,0.09,0.06,0.0,43.0
FIFA Street 2,DS,2006.0,Sports,Electronic Arts,0.04,0.0,0.0,43.0
World Championship Poker 2: Featuring Howard Lederer,XB,2005.0,Misc,Crave Entertainment,0.07,0.02,0.0,71.0
Front Mission Alternative,PS,1997.0,Strategy,SquareSoft,0.0,0.0,0.13,89.0
Need for Speed: Hot Pursuit,PS3,2010.0,Racing,Electronic Arts,1.05,1.23,0.03,89.0
M&M's Adventure,DS,2008.0,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,78.0
El Shaddai: Ascension of the Metatron,PS3,2011.0,Action,Ignition Entertainment,0.11,0.06,0.08,78.0
Atari Anniversary Edition Redux,PS,2000.0,Misc,Infogrames,0.1,0.07,0.0,72.0
Gallop Racer (JP),PS,1996.0,Sports,Tecmo Koei,0.04,0.03,0.16,83.0
LEGO Star Wars II: The Original Trilogy,PSP,2006.0,Action,LucasArts,0.58,0.5,0.0,83.0
Pokemon Ranger,DS,2006.0,Role-Playing,Nintendo,1.28,0.03,0.73,69.0
The BIGS 2,DS,2009.0,Sports,Take-Two Interactive,0.05,0.0,0.0,68.0
NOëL: La Neige,PS,1998.0,Adventure,Pioneer LDC,0.0,0.0,0.07,68.0
Backyard Skateboarding 2006,GBA,2004.0,Sports,Atari,0.04,0.02,0.0,68.0
Monster Hunter Frontier Online: Forward 1,X360,2011.0,Role-Playing,Capcom,0.0,0.0,0.03,68.0
Import Tuner Challenge (American sales),X360,2006.0,Racing,Ubisoft,0.07,0.01,0.0,68.0
Hot Wheels Turbo Racing,N64,1999.0,Racing,Electronic Arts,0.25,0.06,0.0,68.0
Harry Potter and the Order of the Phoenix,X360,2007.0,Action,Electronic Arts,0.24,0.03,0.0,68.0
The Lord of the Rings: Aragorn's Quest,PS3,2010.0,Action,Warner Bros. Interactive Entertainment,0.1,0.04,0.0,58.0
Deal or No Deal: Special Edition,DS,2010.0,Misc,Zoo Games,0.03,0.0,0.0,79.0
Midnight Play! Pack,DS,2008.0,Misc,Ubisoft,0.08,0.0,0.0,79.0
Band Hero,Wii,2009.0,Misc,Activision,0.59,0.29,0.0,79.0
NFL Head Coach 09,PS3,2008.0,Sports,Electronic Arts,0.13,0.0,0.0,64.0
World of Zoo,DS,2009.0,Simulation,THQ,0.42,0.2,0.0,88.0
NFL Blitz,N64,1998.0,Sports,Midway Games,1.02,0.04,0.0,88.0
XCOM 2,PC,2016.0,Strategy,Take-Two Interactive,0.09,0.12,0.0,88.0
Serious Sam II,XB,2005.0,Shooter,Take-Two Interactive,0.05,0.01,0.0,72.0
Thomas and Friends: Steaming around Sodor,3DS,2015.0,Action,Avanquest Software,0.0,0.02,0.0,82.0
Shin Megami Tensei: Nocturne,PS2,2003.0,Role-Playing,Ghostlight,0.07,0.05,0.25,82.0
Pokémon Crystal Version,GB,2000.0,Role-Playing,Nintendo,2.55,1.56,1.29,87.0
Metal Gear Solid 2: Substance,XB,1998.0,Action,Konami Digital Entertainment,0.38,0.22,0.0,87.0
International Superstar Soccer '98,N64,1998.0,Sports,Konami Digital Entertainment,0.06,0.3,0.19,63.0
Batman: Rise of Sin Tzu,PS2,2003.0,Action,Ubisoft,0.17,0.13,0.0,63.0
Charlie and the Chocolate Factory,XB,2005.0,Adventure,Global Star,0.08,0.02,0.0,39.0
Poyo Poyo Kansatsu Nikki,3DS,2012.0,Action,IE Institute,0.0,0.0,0.02,88.0
Mafia,PC,2002.0,Action,Take-Two Interactive,0.0,0.04,0.0,88.0
Sesame Street: Elmo's A-to-Zoo Adventure,DS,2010.0,Misc,Warner Bros. Interactive Entertainment,0.26,0.0,0.0,76.0
Charlie Blasts Territory,N64,1999.0,Action,Kemco,0.02,0.01,0.0,76.0
Crysis 3,PC,2013.0,Shooter,Electronic Arts,0.17,0.39,0.0,76.0
Sol Trigger,PSP,2012.0,Role-Playing,Image Epoch,0.0,0.0,0.1,66.0
Arena Football,PS2,2006.0,Sports,Electronic Arts,0.28,0.22,0.0,66.0
Disney's Planes,Wii,2013.0,Simulation,Disney Interactive Studios,0.07,0.06,0.0,74.0
MX SuperFly featuring Ricky Carmichael,PS2,2002.0,Racing,THQ,0.14,0.11,0.0,74.0
Project V6,PS,1998.0,Strategy,General Entertainment,0.0,0.0,0.13,74.0
Zoo Keeper,DS,2004.0,Puzzle,Ignition Entertainment,0.1,0.01,0.05,74.0
Prison Break: The Conspiracy,X360,2010.0,Action,Deep Silver,0.07,0.11,0.0,40.0
Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,Electronic Arts,0.08,0.02,0.0,64.0
WireWay,DS,2009.0,Adventure,Konami Digital Entertainment,0.1,0.0,0.0,62.0
Grand Knights History,PSP,2011.0,Role-Playing,Marvelous Interactive,0.0,0.0,0.13,48.0
Yakuza: Ishin,PS3,2014.0,Action,Sega,0.0,0.0,0.26,48.0
Twisted Metal III,PS,1998.0,Action,989 Studios,1.48,0.2,0.0,48.0
Murakumo: Renegade Mech Pursuit,XB,2002.0,Shooter,From Software,0.04,0.01,0.06,48.0
Animal Planet: Vet Life,DS,2009.0,Simulation,Activision,0.1,0.0,0.0,79.0
Geometry Wars: Galaxies,DS,2007.0,Shooter,Vivendi Games,0.13,0.0,0.0,79.0
Brigandine: The Legend of Forsena,PS,1998.0,Strategy,Atlus,0.05,0.03,0.0,46.0
